"id","target"
"658395","1"
"658396","1"
"658397","1"
"658398","1"
"658399","1"
"658400","1"
"658401","0"
"658402","0"
"658405","1"
"658410","1"
"658412","1"
"658414","1"
"658419","1"
"658423","0"
"658428","1"
"658429","1"
"658430","1"
"658433","1"
"658442","1"
"658444","1"
"658447","1"
"658449","1"
"658452","1"
"658454","1"
"658459","1"
"658460","1"
"658462","1"
"658463","1"
"658465","1"
"658467","0"
"658468","1"
"658470","0"
"658471","1"
"658474","1"
"658477","1"
"658495","1"
"658506","1"
"658507","0"
"658510","1"
"658511","1"
"658514","1"
"658515","1"
"658516","1"
"658517","1"
"658518","1"
"658519","1"
"658520","1"
"658521","1"
"658523","1"
"658525","1"
"658528","1"
"658529","1"
"658536","1"
"658538","1"
"658542","1"
"658543","1"
"658550","1"
"658551","1"
"658552","1"
"658553","1"
"658555","1"
"658556","1"
"658559","1"
"658563","1"
"658565","1"
"658577","1"
"658579","1"
"658580","0"
"658581","1"
"658584","1"
"658587","1"
"658589","1"
"658590","1"
"658591","1"
"658608","1"
"658609","0"
"658611","1"
"658625","0"
"658637","1"
"658638","1"
"658640","1"
"658641","1"
"658645","1"
"658646","1"
"658648","1"
"658657","1"
"658659","1"
"658663","0"
"658666","1"
"658668","1"
"658670","0"
"658675","1"
"658677","1"
"658679","0"
"658680","1"
"658686","1"
"658687","0"
"658688","1"
"658691","0"
"658692","1"
"658693","1"
"658696","1"
"658697","1"
"658698","1"
"658700","1"
"658701","1"
"658703","1"
"658707","1"
"658708","1"
"658710","1"
"658713","0"
"658714","1"
"658717","0"
"658719","0"
"658720","1"
"658724","1"
"658725","0"
"658726","1"
"658729","1"
"658730","1"
"658733","1"
"658738","1"
"658739","1"
"658742","0"
"658743","1"
"658746","1"
"658753","1"
"658754","1"
"658761","1"
"658762","1"
"658767","1"
"658771","1"
"658773","1"
"658774","1"
"658775","1"
"658776","1"
"658778","1"
"658780","1"
"658781","1"
"658783","1"
"658784","0"
"658785","0"
"658786","0"
"658787","0"
"658788","1"
"658790","1"
"658791","0"
"658792","1"
"658794","0"
"658795","1"
"658796","1"
"658797","1"
"658798","1"
"658799","1"
"658800","1"
"658801","1"
"658802","0"
"658803","0"
"658804","1"
"658805","0"
"658806","0"
"658807","1"
"658808","1"
"658809","1"
"658810","1"
"658821","1"
"658822","0"
"658825","1"
"658828","1"
"658829","1"
"658833","1"
"658838","1"
"658839","1"
"658842","1"
"658845","1"
"658847","0"
"658848","0"
"658850","1"
"658858","1"
"658862","1"
"658863","1"
"658866","1"
"658868","1"
"658869","0"
"658871","1"
"658872","1"
"658873","1"
"658874","1"
"658875","1"
"658876","1"
"658878","1"
"658880","1"
"658881","1"
"658883","0"
"658886","1"
"658887","0"
"658889","1"
"658894","1"
"658895","0"
"658898","1"
"658899","1"
"658900","1"
"658901","1"
"658902","0"
"658906","1"
"658907","1"
"658908","0"
"658909","1"
"658910","1"
"658913","0"
"658915","1"
"658917","0"
"658918","1"
"658919","1"
"658920","1"
"658921","0"
"658922","1"
"658923","1"
"658924","0"
"658925","1"
"658926","1"
"658928","1"
"658931","1"
"658932","1"
"658933","0"
"658935","1"
"658937","1"
"658938","1"
"658940","1"
"658944","1"
"658945","1"
"658946","1"
"658947","1"
"658948","1"
"658949","1"
"658950","1"
"658955","1"
"658956","1"
"658957","1"
"658958","1"
"658959","1"
"658960","1"
"658961","1"
"658964","0"
"658971","1"
"658972","1"
"658973","1"
"658974","1"
"658975","1"
"658977","1"
"658978","1"
"658979","1"
"658981","1"
"658984","1"
"658988","1"
"658989","1"
"658991","1"
"658992","1"
"658993","1"
"658994","1"
"658996","0"
"658997","0"
"658998","1"
"658999","0"
"659000","1"
"659001","1"
"659002","1"
"659007","1"
"659009","0"
"659010","0"
"659011","1"
"659012","1"
"659013","1"
"659014","0"
"659015","1"
"659016","1"
"659017","1"
"659018","1"
"659023","1"
"659024","1"
"659025","1"
"659026","1"
"659027","1"
"659028","1"
"659029","1"
"659030","1"
"659031","1"
"659032","0"
"659034","1"
"659037","1"
"659047","0"
"659048","1"
"659049","0"
"659053","0"
"659058","1"
"659059","1"
"659060","1"
"659061","1"
"659062","1"
"659064","1"
"659065","1"
"659066","0"
"659068","1"
"659069","1"
"659070","1"
"659071","1"
"659072","1"
"659074","1"
"659075","0"
"659077","1"
"659078","1"
"659079","0"
"659080","0"
"659081","1"
"659082","1"
"659083","1"
"659084","1"
"659085","1"
"659086","1"
"659087","1"
"659088","1"
"659089","1"
"659090","1"
"659091","1"
"659092","0"
"659093","0"
"659094","1"
"659095","1"
"659097","1"
"659098","1"
"659099","1"
"659102","1"
"659105","1"
"659107","1"
"659108","0"
"659110","1"
"659111","1"
"659112","1"
"659113","1"
"659114","1"
"659115","1"
"659116","1"
"659117","1"
"659118","1"
"659119","0"
"659122","1"
"659123","1"
"659124","0"
"659125","1"
"659126","1"
"659127","1"
"659128","1"
"659130","0"
"659131","1"
"659132","0"
"659134","1"
"659135","0"
"659136","1"
"659137","1"
"659138","1"
"659139","1"
"659140","1"
"659141","1"
"659143","1"
"659144","1"
"659146","1"
"659154","1"
"659163","1"
"659165","1"
"659166","1"
"659167","1"
"659168","1"
"659169","1"
"659170","1"
"659171","1"
"659172","0"
"659173","1"
"659174","1"
"659175","1"
"659177","1"
"659178","1"
"659179","1"
"659180","1"
"659181","1"
"659182","1"
"659183","1"
"659184","1"
"659185","1"
"659186","1"
"659188","1"
"659189","0"
"659193","1"
"659194","1"
"659195","1"
"659196","1"
"659197","1"
"659198","1"
"659199","0"
"659200","1"
"659201","1"
"659207","0"
"659208","1"
"659209","1"
"659210","0"
"659211","1"
"659212","1"
"659213","1"
"659214","1"
"659215","1"
"659216","0"
"659217","1"
"659218","1"
"659220","1"
"659228","1"
"659229","1"
"659232","1"
"659233","1"
"659235","1"
"659236","0"
"659239","1"
"659240","1"
"659241","1"
"659242","0"
"659243","1"
"659245","1"
"659246","1"
"659247","1"
"659248","1"
"659250","1"
"659252","1"
"659254","1"
"659255","1"
"659256","0"
"659257","1"
"659258","1"
"659259","0"
"659260","0"
"659265","0"
"659266","1"
"659267","1"
"659268","1"
"659269","1"
"659270","1"
"659271","0"
"659276","1"
"659284","1"
"659285","1"
"659286","1"
"659287","1"
"659291","1"
"659292","1"
"659300","1"
"659304","0"
"659309","0"
"659311","1"
"659313","1"
"659315","1"
"659316","1"
"659325","1"
"659326","1"
"659327","1"
"659328","1"
"659329","1"
"659330","1"
"659331","1"
"659332","1"
"659338","1"
"659341","1"
"659342","1"
"659351","1"
"659352","0"
"659353","0"
"659354","1"
"659355","1"
"659356","1"
"659357","1"
"659358","1"
"659361","1"
"659362","1"
"659363","1"
"659364","1"
"659365","1"
"659366","1"
"659367","1"
"659368","1"
"659369","1"
"659370","1"
"659371","1"
"659372","1"
"659373","1"
"659374","1"
"659377","1"
"659378","1"
"659379","1"
"659380","1"
"659381","1"
"659385","1"
"659393","1"
"659398","1"
"659400","0"
"659414","1"
"659415","1"
"659416","1"
"659417","1"
"659418","1"
"659419","1"
"659423","0"
"659424","1"
"659427","1"
"659428","1"
"659429","1"
"659430","1"
"659433","1"
"659437","0"
"659438","0"
"659440","0"
"659441","1"
"659447","1"
"659448","1"
"659449","1"
"659452","1"
"659454","0"
"659458","1"
"659459","1"
"659461","1"
"659465","1"
"659468","1"
"659469","1"
"659470","1"
"659471","1"
"659472","1"
"659473","1"
"659474","1"
"659475","1"
"659476","1"
"659477","1"
"659478","1"
"659479","1"
"659480","1"
"659481","1"
"659485","1"
"659486","1"
"659488","1"
"659489","1"
"659490","1"
"659491","1"
"659492","0"
"659493","1"
"659495","1"
"659496","1"
"659498","1"
"659502","1"
"659503","1"
"659507","1"
"659513","1"
"659520","1"
"659521","1"
"659523","1"
"659526","1"
"659527","0"
"659528","0"
"659529","0"
"659530","0"
"659531","1"
"659552","0"
"659554","1"
"659563","0"
"659564","1"
"659565","0"
"659566","1"
"659567","1"
"659568","1"
"659572","1"
"659573","1"
"659574","0"
"659575","0"
"659576","1"
"659577","0"
"659578","0"
"659579","1"
"659580","1"
"659581","0"
"659582","1"
"659583","1"
"659600","1"
"659620","1"
"659673","1"
"659674","1"
"659676","1"
"659677","1"
"659678","1"
"659679","1"
"659682","1"
"659694","1"
"659698","1"
"659701","1"
"659705","1"
"659707","1"
"659708","1"
"659709","0"
"659713","1"
"659717","1"
"659718","1"
"659721","1"
"659724","0"
"659725","1"
"659726","0"
"659727","0"
"659728","0"
"659729","1"
"659730","1"
"659734","1"
"659735","0"
"659736","1"
"659739","0"
"659741","1"
"659746","1"
"659747","1"
"659748","1"
"659750","1"
"659751","1"
"659753","1"
"659755","1"
"659757","1"
"659758","1"
"659759","1"
"659760","1"
"659764","1"
"659765","1"
"659766","1"
"659769","1"
"659772","1"
"659773","1"
"659774","1"
"659775","1"
"659776","1"
"659777","1"
"659778","1"
"659779","1"
"659789","0"
"659791","0"
"659792","1"
"659793","0"
"659794","1"
"659796","0"
"659797","1"
"659801","0"
"659805","1"
"659806","1"
"659807","0"
"659808","1"
"659809","1"
"659811","0"
"659812","1"
"659814","1"
"659818","1"
"659819","1"
"659820","1"
"659822","1"
"659823","1"
"659835","1"
"659836","1"
"659838","1"
"659839","0"
"659840","1"
"659841","1"
"659854","1"
"659855","0"
"659856","1"
"659857","1"
"659861","1"
"659862","1"
"659863","1"
"659870","1"
"659871","0"
"659874","1"
"659875","0"
"659876","1"
"659877","1"
"659881","1"
"659886","1"
"659887","1"
"659890","1"
"659891","1"
"659892","1"
"659893","1"
"659894","1"
"659896","1"
"659897","1"
"659898","1"
"659899","1"
"659900","1"
"659901","1"
"659904","1"
"659906","1"
"659907","1"
"659908","1"
"659911","1"
"659913","0"
"659914","0"
"659915","1"
"659916","0"
"659917","1"
"659920","1"
"659924","1"
"659925","0"
"659926","1"
"659927","1"
"659929","1"
"659930","1"
"659933","1"
"659935","1"
"659937","1"
"659938","0"
"659939","0"
"659942","1"
"659946","0"
"659947","1"
"659951","1"
"659953","1"
"659954","1"
"659956","1"
"659957","0"
"659964","0"
"659965","1"
"659966","1"
"659967","1"
"659970","1"
"659977","1"
"659982","1"
"659988","1"
"659989","1"
"659990","1"
"659991","1"
"659993","0"
"659995","0"
"659996","0"
"659998","1"
"659999","1"
"660000","1"
"660001","0"
"660002","1"
"660003","1"
"660004","1"
"660005","1"
"660006","1"
"660007","1"
"660008","1"
"660012","1"
"660015","0"
"660017","1"
"660018","1"
"660019","1"
"660020","1"
"660021","0"
"660022","1"
"660023","0"
"660024","1"
"660025","0"
"660026","1"
"660027","1"
"660028","1"
"660030","1"
"660031","1"
"660032","1"
"660033","1"
"660034","0"
"660035","1"
"660036","1"
"660037","1"
"660038","1"
"660039","1"
"660040","1"
"660041","1"
"660042","1"
"660043","1"
"660044","1"
"660045","1"
"660046","0"
"660047","1"
"660048","1"
"660049","1"
"660053","0"
"660055","0"
"660056","0"
"660058","1"
"660060","1"
"660061","1"
"660062","0"
"660063","1"
"660064","0"
"660065","0"
"660066","1"
"660071","1"
"660072","1"
"660073","1"
"660074","1"
"660075","1"
"660076","0"
"660077","1"
"660081","1"
"660083","1"
"660086","1"
"660087","1"
"660088","1"
"660089","1"
"660090","1"
"660091","1"
"660092","1"
"660093","1"
"660096","1"
"660097","1"
"660098","1"
"660099","0"
"660100","1"
"660101","1"
"660103","1"
"660107","1"
"660108","1"
"660109","1"
"660113","1"
"660114","1"
"660115","1"
"660116","1"
"660117","1"
"660118","1"
"660119","1"
"660120","1"
"660121","1"
"660122","1"
"660123","1"
"660124","1"
"660125","0"
"660126","0"
"660127","1"
"660131","1"
"660133","0"
"660134","0"
"660136","1"
"660137","1"
"660139","1"
"660141","1"
"660144","1"
"660145","1"
"660146","1"
"660147","1"
"660150","1"
"660152","1"
"660153","1"
"660155","0"
"660156","0"
"660157","1"
"660158","1"
"660160","1"
"660161","1"
"660162","1"
"660163","1"
"660164","1"
"660167","1"
"660168","1"
"660169","1"
"660171","0"
"660172","1"
"660173","1"
"660176","0"
"660178","1"
"660179","0"
"660180","0"
"660184","1"
"660185","1"
"660186","1"
"660187","1"
"660188","1"
"660189","1"
"660191","1"
"660192","1"
"660193","1"
"660195","0"
"660196","1"
"660197","0"
"660199","1"
"660200","0"
"660203","1"
"660204","1"
"660207","1"
"660208","1"
"660209","1"
"660211","1"
"660212","1"
"660213","1"
"660216","1"
"660217","1"
"660225","1"
"660226","1"
"660230","0"
"660231","1"
"660233","1"
"660238","1"
"660240","0"
"660244","0"
"660245","1"
"660246","1"
"660247","0"
"660250","1"
"660251","1"
"660252","1"
"660253","1"
"660254","1"
"660256","1"
"660257","1"
"660259","1"
"660261","1"
"660262","1"
"660263","1"
"660264","1"
"660265","1"
"660267","1"
"660268","1"
"660269","1"
"660270","1"
"660271","1"
"660272","1"
"660273","1"
"660274","1"
"660276","1"
"660277","1"
"660278","1"
"660280","1"
"660281","1"
"660282","1"
"660283","1"
"660285","1"
"660286","0"
"660287","1"
"660288","1"
"660289","1"
"660290","1"
"660292","0"
"660294","1"
"660295","1"
"660296","0"
"660297","1"
"660299","1"
"660300","1"
"660303","1"
"660304","1"
"660305","1"
"660306","1"
"660308","0"
"660309","1"
"660310","1"
"660312","1"
"660313","1"
"660315","1"
"660316","0"
"660321","1"
"660323","1"
"660325","1"
"660326","0"
"660327","1"
"660328","1"
"660329","1"
"660330","0"
"660331","1"
"660332","0"
"660333","1"
"660334","1"
"660335","1"
"660336","1"
"660337","1"
"660338","1"
"660339","1"
"660340","1"
"660341","1"
"660342","1"
"660343","1"
"660344","1"
"660348","1"
"660349","0"
"660351","1"
"660352","0"
"660353","0"
"660354","1"
"660355","1"
"660356","1"
"660357","0"
"660358","1"
"660359","0"
"660360","0"
"660361","0"
"660362","1"
"660363","1"
"660364","1"
"660365","1"
"660366","1"
"660370","1"
"660371","1"
"660374","0"
"660376","1"
"660379","1"
"660380","1"
"660381","1"
"660382","0"
"660384","1"
"660385","1"
"660386","1"
"660388","1"
"660389","1"
"660390","1"
"660391","1"
"660392","1"
"660393","1"
"660394","0"
"660395","1"
"660397","1"
"660401","1"
"660403","1"
"660404","1"
"660405","1"
"660406","1"
"660407","1"
"660408","1"
"660410","1"
"660411","1"
"660412","1"
"660413","1"
"660414","1"
"660415","1"
"660416","1"
"660417","1"
"660418","0"
"660419","1"
"660420","1"
"660422","0"
"660423","0"
"660424","0"
"660425","1"
"660426","1"
"660428","1"
"660429","1"
"660430","1"
"660431","1"
"660432","1"
"660433","1"
"660434","1"
"660435","1"
"660436","1"
"660437","1"
"660438","1"
"660439","1"
"660440","1"
"660441","1"
"660443","1"
"660444","1"
"660445","0"
"660446","1"
"660447","0"
"660448","1"
"660449","1"
"660450","0"
"660451","0"
"660452","0"
"660453","1"
"660454","1"
"660455","0"
"660456","1"
"660457","1"
"660458","1"
"660459","1"
"660477","0"
"660479","1"
"660552","1"
"660553","1"
"660554","1"
"660557","1"
"660560","1"
"660562","1"
"660563","0"
"660564","1"
"660565","1"
"660566","1"
"660567","1"
"660568","1"
"660569","1"
"660570","1"
"660571","1"
"660573","0"
"660581","1"
"660586","1"
"660593","1"
"660615","0"
"660636","1"
"660637","1"
"660638","1"
"660641","1"
"660642","1"
"660643","1"
"660644","1"
"660657","1"
"660658","1"
"660660","0"
"660667","1"
"660670","1"
"660675","1"
"660676","0"
"660678","1"
"660686","0"
"660687","0"
"660690","1"
"660696","1"
"660699","1"
"660702","1"
"660703","1"
"660704","1"
"660705","1"
"660710","0"
"660711","1"
"660712","1"
"660720","1"
"660731","1"
"660733","1"
"660738","1"
"660740","1"
"660745","1"
"660746","1"
"660747","1"
"660750","1"
"660755","1"
"660760","1"
"660761","0"
"660773","1"
"660783","1"
"660784","1"
"660785","1"
"660786","1"
"660787","1"
"660788","1"
"660789","1"
"660790","1"
"660791","1"
"660792","1"
"660793","1"
"660794","1"
"660795","1"
"660796","1"
"660797","1"
"660798","1"
"660800","1"
"660801","1"
"660802","1"
"660806","1"
"660807","1"
"660808","1"
"660809","0"
"660811","1"
"660813","1"
"660814","1"
"660820","0"
"660821","1"
"660822","0"
"660830","1"
"660831","1"
"660835","0"
"660836","1"
"660837","1"
"660838","1"
"660841","0"
"660845","1"
"660846","0"
"660850","1"
"660853","1"
"660854","1"
"660857","1"
"660863","0"
"660864","1"
"660865","0"
"660867","0"
"660868","1"
"660869","1"
"660871","1"
"660873","1"
"660882","1"
"660887","1"
"660888","1"
"660889","1"
"660913","1"
"660914","1"
"660915","1"
"660918","1"
"660923","1"
"660926","1"
"660928","1"
"660930","1"
"660931","1"
"660932","1"
"660933","1"
"660934","1"
"660935","1"
"660938","1"
"660939","0"
"660940","0"
"660942","0"
"660946","1"
"660948","1"
"660949","1"
"660951","1"
"660955","1"
"660957","1"
"660958","1"
"660959","1"
"660960","1"
"660961","1"
"660965","0"
"660969","1"
"660985","1"
"660990","0"
"661001","1"
"661004","1"
"661006","1"
"661007","1"
"661009","1"
"661010","1"
"661011","1"
"661012","1"
"661013","1"
"661014","1"
"661015","1"
"661018","1"
"661022","1"
"661028","1"
"661030","1"
"661031","1"
"661033","1"
"661034","1"
"661035","1"
"661036","1"
"661043","0"
"661046","1"
"661061","1"
"661073","1"
"661091","1"
"661092","1"
"661095","1"
"661120","1"
"661124","1"
"661127","1"
"661128","1"
"661129","1"
"661135","1"
"661139","1"
"661140","1"
"661141","1"
"661151","1"
"661152","1"
"661153","1"
"661155","1"
"661156","1"
"661159","1"
"661161","1"
"661163","1"
"661175","0"
"661177","0"
"661178","1"
"661184","1"
"661185","1"
"661186","1"
"661188","1"
"661189","0"
"661190","0"
"661199","1"
"661210","1"
"661225","0"
"661236","1"
"661237","0"
"661238","0"
"661239","1"
"661245","1"
"661251","1"
"661267","0"
"661268","1"
"661269","0"
"661282","1"
"661287","0"
"661289","0"
"661290","0"
"661291","0"
"661293","1"
"661294","1"
"661296","0"
"661299","1"
"661300","0"
"661301","1"
"661302","1"
"661303","1"
"661304","1"
"661305","1"
"661306","1"
"661307","1"
"661309","1"
"661310","1"
"661311","1"
"661312","1"
"661314","0"
"661315","1"
"661316","0"
"661317","0"
"661318","0"
"661319","1"
"661320","1"
"661321","1"
"661322","1"
"661323","1"
"661333","1"
"661334","1"
"661335","1"
"661336","1"
"661337","1"
"661338","1"
"661339","0"
"661340","0"
"661341","1"
"661342","1"
"661343","1"
"661344","0"
"661347","1"
"661348","1"
"661349","1"
"661350","1"
"661351","1"
"661353","0"
"661356","1"
"661358","1"
"661359","0"
"661360","0"
"661361","1"
"661362","1"
"661364","1"
"661365","1"
"661366","1"
"661369","1"
"661371","0"
"661372","1"
"661373","0"
"661374","1"
"661375","1"
"661377","1"
"661382","1"
"661383","1"
"661384","1"
"661388","1"
"661389","1"
"661392","1"
"661393","1"
"661394","1"
"661395","1"
"661397","0"
"661398","1"
"661399","1"
"661400","1"
"661401","1"
"661404","0"
"661405","0"
"661406","0"
"661410","1"
"661414","1"
"661415","0"
"661416","1"
"661419","0"
"661421","0"
"661423","1"
"661427","0"
"661445","0"
"661446","0"
"661447","1"
"661448","0"
"661456","1"
"661459","1"
"661460","0"
"661463","1"
"661465","1"
"661469","1"
"661471","1"
"661472","1"
"661476","1"
"661481","1"
"661482","1"
"661483","1"
"661484","1"
"661485","1"
"661486","1"
"661487","1"
"661492","1"
"661493","1"
"661494","1"
"661495","0"
"661496","1"
"661497","1"
"661498","0"
"661499","1"
"661500","1"
"661501","1"
"661502","1"
"661503","1"
"661504","0"
"661505","1"
"661518","1"
"661519","0"
"661527","1"
"661532","1"
"661535","1"
"661537","1"
"661538","1"
"661539","1"
"661540","0"
"661541","1"
"661543","1"
"661555","0"
"661558","1"
"661560","1"
"661565","1"
"661566","1"
"661570","1"
"661571","1"
"661572","1"
"661573","0"
"661575","0"
"661577","1"
"661578","0"
"661579","0"
"661581","1"
"661585","0"
"661586","1"
"661588","1"
"661589","1"
"661592","0"
"661593","0"
"661594","1"
"661596","1"
"661599","0"
"661600","1"
"661601","0"
"661602","0"
"661605","1"
"661606","1"
"661607","0"
"661610","1"
"661612","0"
"661615","1"
"661616","1"
"661617","1"
"661618","1"
"661619","1"
"661620","1"
"661621","1"
"661622","1"
"661623","1"
"661624","1"
"661625","1"
"661626","1"
"661628","1"
"661629","1"
"661630","1"
"661631","1"
"661632","1"
"661633","1"
"661634","0"
"661635","1"
"661636","1"
"661638","0"
"661639","1"
"661640","1"
"661641","1"
"661642","1"
"661643","1"
"661644","1"
"661645","1"
"661646","1"
"661647","1"
"661648","1"
"661649","1"
"661650","1"
"661651","1"
"661652","1"
"661653","1"
"661654","0"
"661655","1"
"661656","1"
"661657","1"
"661658","1"
"661659","1"
"661660","1"
"661661","1"
"661662","1"
"661663","1"
"661665","1"
"661666","1"
"661667","1"
"661668","1"
"661669","1"
"661670","1"
"661671","1"
"661672","1"
"661673","0"
"661675","1"
"661676","1"
"661677","0"
"661678","1"
"661679","1"
"661680","1"
"661682","1"
"661683","1"
"661684","0"
"661685","1"
"661687","1"
"661688","1"
"661689","1"
"661690","0"
"661692","0"
"661693","1"
"661694","0"
"661695","0"
"661696","1"
"661697","1"
"661698","1"
"661699","1"
"661700","1"
"661701","1"
"661702","0"
"661703","0"
"661704","1"
"661705","1"
"661706","1"
"661707","1"
"661708","1"
"661709","1"
"661710","1"
"661711","1"
"661712","1"
"661713","1"
"661715","1"
"661716","1"
"661717","1"
"661718","1"
"661719","1"
"661720","1"
"661721","1"
"661722","1"
"661723","0"
"661724","0"
"661725","1"
"661726","1"
"661727","1"
"661728","0"
"661729","0"
"661730","1"
"661732","1"
"661733","0"
"661734","1"
"661737","1"
"661738","1"
"661741","1"
"661742","1"
"661743","1"
"661745","1"
"661746","1"
"661747","1"
"661748","1"
"661750","1"
"661751","1"
"661752","0"
"661754","1"
"661756","1"
"661757","1"
"661758","1"
"661776","1"
"661777","1"
"661778","1"
"661779","0"
"661780","1"
"661781","1"
"661782","1"
"661792","1"
"661793","1"
"661796","1"
"661798","0"
"661799","1"
"661800","1"
"661801","1"
"661803","1"
"661805","1"
"661806","1"
"661807","1"
"661813","1"
"661814","0"
"661815","1"
"661816","1"
"661817","1"
"661820","1"
"661821","1"
"661822","1"
"661824","1"
"661825","1"
"661826","0"
"661827","1"
"661828","1"
"661829","1"
"661830","1"
"661831","1"
"661832","1"
"661833","1"
"661835","1"
"661841","1"
"661842","0"
"661843","0"
"661845","1"
"661846","1"
"661847","0"
"661852","1"
"661855","1"
"661856","0"
"661858","1"
"661859","0"
"661862","1"
"661863","0"
"661866","1"
"661867","1"
"661868","1"
"661875","1"
"661876","1"
"661877","0"
"661878","0"
"661879","0"
"661880","0"
"661881","1"
"661882","1"
"661884","0"
"661885","1"
"661886","1"
"661887","1"
"661888","1"
"661889","1"
"661890","1"
"661891","1"
"661894","1"
"661896","0"
"661897","0"
"661901","0"
"661913","1"
"661916","0"
"661917","0"
"661921","1"
"661924","0"
"661927","0"
"661930","1"
"661932","0"
"661936","1"
"661937","1"
"661946","1"
"661947","1"
"661948","1"
"661951","1"
"661958","1"
"661960","0"
"661961","1"
"661962","1"
"661964","1"
"661966","1"
"661967","1"
"661968","1"
"661969","1"
"661970","1"
"661971","0"
"661972","1"
"661975","1"
"661985","0"
"661988","0"
"661990","0"
"661993","1"
"661995","1"
"661996","1"
"661997","0"
"662001","1"
"662002","1"
"662003","1"
"662004","1"
"662006","0"
"662007","1"
"662008","1"
"662010","1"
"662011","1"
"662012","1"
"662013","1"
"662014","0"
"662015","0"
"662016","0"
"662017","1"
"662018","1"
"662019","1"
"662021","1"
"662022","0"
"662023","1"
"662024","1"
"662025","0"
"662027","1"
"662028","1"
"662029","1"
"662030","0"
"662031","1"
"662032","0"
"662033","1"
"662034","0"
"662035","0"
"662036","0"
"662037","0"
"662038","0"
"662041","0"
"662042","1"
"662048","1"
"662050","1"
"662056","0"
"662058","0"
"662062","1"
"662063","1"
"662064","1"
"662065","1"
"662066","1"
"662067","1"
"662068","1"
"662069","1"
"662070","1"
"662071","1"
"662073","1"
"662074","1"
"662075","0"
"662076","0"
"662077","1"
"662078","1"
"662079","0"
"662080","0"
"662081","0"
"662082","1"
"662083","1"
"662085","1"
"662094","1"
"662095","1"
"662098","1"
"662099","1"
"662100","1"
"662102","1"
"662103","1"
"662105","0"
"662106","0"
"662107","0"
"662108","1"
"662109","0"
"662110","1"
"662111","1"
"662112","1"
"662117","1"
"662118","1"
"662119","1"
"662120","1"
"662121","1"
"662122","1"
"662124","1"
"662129","0"
"662130","1"
"662131","1"
"662134","1"
"662136","0"
"662137","1"
"662139","1"
"662140","1"
"662142","1"
"662143","1"
"662145","1"
"662147","1"
"662148","1"
"662150","0"
"662152","0"
"662154","1"
"662156","0"
"662161","0"
"662167","1"
"662168","1"
"662170","1"
"662171","1"
"662185","1"
"662187","0"
"662189","1"
"662190","1"
"662192","0"
"662194","1"
"662195","1"
"662196","1"
"662197","1"
"662198","1"
"662205","1"
"662214","1"
"662215","1"
"662216","1"
"662217","1"
"662218","0"
"662219","0"
"662220","1"
"662224","1"
"662233","1"
"662234","1"
"662235","1"
"662236","0"
"662237","1"
"662238","1"
"662239","1"
"662240","1"
"662241","0"
"662242","0"
"662246","0"
"662248","0"
"662250","1"
"662251","0"
"662254","1"
"662257","1"
"662258","0"
"662259","1"
"662260","1"
"662261","1"
"662262","1"
"662263","1"
"662264","1"
"662266","1"
"662267","1"
"662268","1"
"662269","1"
"662270","1"
"662272","1"
"662273","1"
"662275","1"
"662276","1"
"662282","1"
"662283","1"
"662285","1"
"662286","1"
"662287","0"
"662288","1"
"662289","1"
"662290","0"
"662291","1"
"662294","1"
"662295","0"
"662300","1"
"662301","0"
"662302","0"
"662305","1"
"662308","1"
"662309","1"
"662310","1"
"662311","0"
"662312","1"
"662313","1"
"662314","1"
"662315","1"
"662316","1"
"662318","1"
"662319","0"
"662320","1"
"662321","1"
"662322","1"
"662323","1"
"662324","1"
"662326","1"
"662327","0"
"662328","1"
"662329","1"
"662331","1"
"662332","0"
"662333","0"
"662334","1"
"662335","0"
"662339","1"
"662340","0"
"662341","1"
"662343","1"
"662344","1"
"662347","1"
"662348","1"
"662350","0"
"662351","1"
"662352","1"
"662360","1"
"662361","1"
"662362","1"
"662363","1"
"662364","0"
"662367","1"
"662369","1"
"662370","1"
"662371","1"
"662376","0"
"662377","1"
"662378","1"
"662379","0"
"662380","1"
"662381","0"
"662382","1"
"662385","1"
"662386","1"
"662387","1"
"662388","1"
"662389","1"
"662392","1"
"662393","1"
"662395","1"
"662396","1"
"662397","0"
"662399","1"
"662417","1"
"662418","1"
"662419","0"
"662420","0"
"662421","1"
"662422","1"
"662424","1"
"662425","1"
"662426","1"
"662427","0"
"662428","1"
"662429","0"
"662430","1"
"662431","0"
"662432","1"
"662433","1"
"662435","1"
"662436","1"
"662437","1"
"662438","1"
"662439","1"
"662440","1"
"662441","1"
"662442","1"
"662444","1"
"662446","1"
"662447","1"
"662448","1"
"662449","1"
"662451","1"
"662452","0"
"662453","0"
"662457","1"
"662458","1"
"662461","0"
"662462","0"
"662463","1"
"662464","0"
"662465","1"
"662469","0"
"662471","1"
"662472","1"
"662473","1"
"662474","1"
"662476","1"
"662477","1"
"662478","1"
"662480","1"
"662481","1"
"662482","1"
"662483","1"
"662485","1"
"662489","1"
"662490","1"
"662491","1"
"662492","1"
"662493","1"
"662494","1"
"662495","1"
"662496","1"
"662498","1"
"662499","1"
"662503","1"
"662506","1"
"662507","1"
"662508","1"
"662509","1"
"662510","1"
"662522","1"
"662523","0"
"662524","0"
"662526","1"
"662527","1"
"662530","1"
"662531","0"
"662532","1"
"662533","1"
"662534","1"
"662535","1"
"662536","1"
"662540","1"
"662544","1"
"662545","1"
"662547","1"
